antecedents,consequents,support,confidence,lift,conviction
ALARM CLOCK BAKELIKE PINK,"ALARM CLOCK BAKELIKE RED, ALARM CLOCK BAKELIKE GREEN",0.01436987281836701,0.4393939393939394,15.230366643534582,1.7323218720564975
CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE I AM SO POORLY,0.01530584154600011,0.4100294985250738,15.198705676961053,1.6492724219567256
HOT WATER BOTTLE I AM SO POORLY,CHOCOLATE HOT WATER BOTTLE,0.01530584154600011,0.5673469387755102,15.198705676961051,2.225042305578727
HAND WARMER UNION JACK,HAND WARMER OWL DESIGN,0.011506909651489292,0.47392290249433106,15.154686052824887,1.841417612919026
HAND WARMER OWL DESIGN,HAND WARMER UNION JACK,0.011506909651489292,0.3679577464788733,15.154686052824887,1.5437573431677274
WOODLAND CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG,0.011672080603424544,0.40458015267175573,15.120142619294443,1.6345479751029495
STRAWBERRY CHARLOTTE BAG,WOODLAND CHARLOTTE BAG,0.011672080603424544,0.4362139917695473,15.120142619294441,1.7225509789493438
STRAWBERRY CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN,0.01271816329901448,0.4753086419753086,14.910243288769482,1.8451266472563805
CHARLOTTE BAG SUKI DESIGN,STRAWBERRY CHARLOTTE BAG,0.01271816329901448,0.39896373056994816,14.910243288769482,1.6192738363516583
RED RETROSPOT CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG,0.016076639321697957,0.39836289222373805,14.887788500945996,1.6176567123389942
STRAWBERRY CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG,0.016076639321697957,0.6008230452674896,14.887788500945994,2.4040546914510124
ALARM CLOCK BAKELIKE CHOCOLATE,ALARM CLOCK BAKELIKE RED,0.01200242250729505,0.6987179487179487,14.843057429899535,3.1629042441906092
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE CHOCOLATE,0.01200242250729505,0.2549707602339181,14.843057429899535,1.319172682816197
CHARLOTTE BAG PINK POLKADOT,CHARLOTTE BAG SUKI DESIGN,0.012387821395143973,0.46680497925311204,14.64348676714037,1.815699638230627
CHARLOTTE BAG SUKI DESIGN,CHARLOTTE BAG PINK POLKADOT,0.012387821395143973,0.38860103626943004,14.64348676714037,1.5921887204103706
LUNCH BAG PINK POLKADOT,"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",0.010460826955899356,0.20787746170678337,14.634412158838398,1.2444984841078472
"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",LUNCH BAG PINK POLKADOT,0.010460826955899356,0.7364341085271318,14.634412158838396,3.6031897425600197
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE ORANGE,0.013213676154820239,0.28070175438596495,14.525316139351231,1.3633774371108243
ALARM CLOCK BAKELIKE ORANGE,ALARM CLOCK BAKELIKE RED,0.013213676154820239,0.6837606837606838,14.525316139351228,3.0133074218302434
ALARM CLOCK BAKELIKE ORANGE,ALARM CLOCK BAKELIKE GREEN,0.011947365523316633,0.6182336182336183,14.377691687550845,2.5067699546642723
ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE ORANGE,0.011947365523316633,0.27784891165172854,14.377691687550843,1.3579914431294546
WOODLAND CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN,0.013158619170841821,0.45610687022900764,14.307891336734828,1.7799857238206456
CHARLOTTE BAG SUKI DESIGN,WOODLAND CHARLOTTE BAG,0.013158619170841821,0.41278065630397237,14.307891336734828,1.6538115626143648
ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE RED,0.028849859604690855,0.6709346991037132,14.252850222012565,2.8958576796244815
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE GREEN,0.028849859604690855,0.6128654970760234,14.252850222012565,2.4720103433942353
"LUNCH BAG WOODLAND, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG DOLLY GIRL DESIGN,0.010185542036007267,0.4601990049751244,14.23951367523541,1.7926635173395247
LUNCH BAG DOLLY GIRL DESIGN,"LUNCH BAG WOODLAND, LUNCH BAG SPACEBOY DESIGN",0.010185542036007267,0.3151618398637138,14.239513675235408,1.427880555379793
ALARM CLOCK BAKELIKE IVORY,ALARM CLOCK BAKELIKE RED,0.01701260804933106,0.6702819956616053,14.238984663393845,2.890125095263072
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE IVORY,0.01701260804933106,0.36140350877192984,14.238984663393843,1.5261886712087671
PLASTERS IN TIN STRONGMAN,PLASTERS IN TIN WOODLAND ANIMALS,0.010736111875791444,0.4503464203233256,14.200767417244032,1.7616317131929025
PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN STRONGMAN,0.010736111875791444,0.33854166666666663,14.200767417244032,1.4757699415745689
"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG DOLLY GIRL DESIGN,0.01156196663546771,0.4565217391304348,14.125731427301684,1.7805340527445908
LUNCH BAG DOLLY GIRL DESIGN,"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN",0.01156196663546771,0.35775127768313464,14.125731427301684,1.5175955256926994
HAND OVER THE CHOCOLATE   SIGN,COOK WITH WINE METAL SIGN,0.01436987281836701,0.4431239388794568,13.900621937595119,1.7384873832221228
COOK WITH WINE METAL SIGN,HAND OVER THE CHOCOLATE   SIGN,0.01436987281836701,0.45077720207253885,13.900621937595117,1.7617102569083531
WOODLAND CHARLOTTE BAG,CHARLOTTE BAG PINK POLKADOT,0.01062599790783461,0.36832061068702293,13.879268157486303,1.5410705971919607
CHARLOTTE BAG PINK POLKADOT,WOODLAND CHARLOTTE BAG,0.01062599790783461,0.4004149377593361,13.879268157486301,1.6197036943617267
"LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG WOODLAND",LUNCH BAG SPACEBOY DESIGN,0.010185542036007267,0.7459677419354838,13.85379559997361,3.7245437917133106
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG WOODLAND",0.010185542036007267,0.18916155419222902,13.85379559997361,1.21645177664305
PLASTERS IN TIN STRONGMAN,PLASTERS IN TIN SPACEBOY,0.010350712987942521,0.4341801385681293,13.810882411231054,1.7117859024907105
PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN STRONGMAN,0.010350712987942521,0.329246935201401,13.810882411231054,1.4553199637342664
ALARM CLOCK BAKELIKE IVORY,ALARM CLOCK BAKELIKE GREEN,0.014975499642129604,0.5900216919739697,13.721592818595662,2.334271049901728
ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE IVORY,0.014975499642129604,0.34827144686299616,13.72159281859566,1.4954365980971052
VINTAGE HEADS AND TAILS CARD GAME,VINTAGE SNAP CARDS,0.01343390409073391,0.5158562367864694,13.71815055454267,1.9878312044232158
VINTAGE SNAP CARDS,VINTAGE HEADS AND TAILS CARD GAME,0.01343390409073391,0.35724743777452417,13.71815055454267,1.5152923594827252
72 SWEETHEART FAIRY CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES,0.01013048505202885,0.38333333333333336,13.651928104575164,1.5760880078448762
PACK OF 60 DINOSAUR CAKE CASES,72 SWEETHEART FAIRY CAKE CASES,0.01013048505202885,0.3607843137254902,13.651928104575163,1.523073773994121
"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN",LUNCH BAG DOLLY GIRL DESIGN,0.010020371084072015,0.44067796610169496,13.635492160656025,1.7300973173901657
LUNCH BAG DOLLY GIRL DESIGN,"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN",0.010020371084072015,0.3100511073253833,13.635492160656023,1.4164258773262426
ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE RED,0.02097671089577713,0.6414141414141413,13.625736901175497,2.657456382849206
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE PINK,0.02097671089577713,0.4456140350877193,13.625736901175497,1.7448063492550234
CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE TEA AND SYMPATHY,0.014094587898474922,0.37758112094395285,13.607154562906777,1.5620530044804903
HOT WATER BOTTLE TEA AND SYMPATHY,CHOCOLATE HOT WATER BOTTLE,0.014094587898474922,0.5079365079365079,13.607154562906775,1.9563966447208343
HOT WATER BOTTLE I AM SO POORLY,HOT WATER BOTTLE TEA AND SYMPATHY,0.010185542036007267,0.37755102040816324,13.606069808875931,1.5619774663498032
HOT WATER BOTTLE TEA AND SYMPATHY,HOT WATER BOTTLE I AM SO POORLY,0.010185542036007267,0.36706349206349204,13.60606980887593,1.5373138784849216
CHARLOTTE BAG DOLLY GIRL DESIGN,RED RETROSPOT CHARLOTTE BAG,0.010240599019985685,0.5470588235294117,13.555565363935477,2.118692847096745
RED RETROSPOT CHARLOTTE BAG,CHARLOTTE BAG DOLLY GIRL DESIGN,0.010240599019985685,0.25375170532060026,13.555565363935477,1.3149519167329042
WOODLAND CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG,0.015746297417827453,0.5458015267175573,13.524410818241465,2.11282795340236
RED RETROSPOT CHARLOTTE BAG,WOODLAND CHARLOTTE BAG,0.015746297417827453,0.3901773533424284,13.524410818241465,1.5925124226169165
PACK OF 72 SKULL CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES,0.010240599019985685,0.3795918367346939,13.518679471788715,1.5665830911308993
PACK OF 60 DINOSAUR CAKE CASES,PACK OF 72 SKULL CAKE CASES,0.010240599019985685,0.36470588235294116,13.518679471788715,1.5316088262462761
ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE GREEN,0.01855420360072675,0.5673400673400673,13.194107097436161,2.211899977955783
ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE PINK,0.01855420360072675,0.4314980793854033,13.194107097436161,1.7014826448978295
HOME BUILDING BLOCK WORD,LOVE BUILDING BLOCK WORD,0.014755271706215933,0.39469808541973495,13.15394738619935,1.60249607735734
LOVE BUILDING BLOCK WORD,HOME BUILDING BLOCK WORD,0.014755271706215933,0.491743119266055,13.153947386199349,1.8939562736240674
GIN + TONIC DIET METAL SIGN,COOK WITH WINE METAL SIGN,0.014755271706215933,0.4161490683229814,13.054430963644752,1.658166415005488
COOK WITH WINE METAL SIGN,GIN + TONIC DIET METAL SIGN,0.014755271706215933,0.46286701208981,13.05443096364475,1.7957253120323584
"LUNCH BAG  BLACK SKULL., LUNCH BAG DOLLY GIRL DESIGN",LUNCH BAG SPACEBOY DESIGN,0.010020371084072015,0.6973180076628352,12.950293428609486,3.1259020808055324
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG  BLACK SKULL., LUNCH BAG DOLLY GIRL DESIGN",0.010020371084072015,0.18609406952965235,12.950293428609484,1.2109877693261772
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG RED RETROSPOT",0.01156196663546771,0.2147239263803681,12.914008857108033,1.252263788333425
"LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG SPACEBOY DESIGN,0.01156196663546771,0.695364238410596,12.914008857108032,3.1058542330442442
PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN VINTAGE PAISLEY,0.01057094092385619,0.3333333333333333,12.854210898796886,1.4611022408192478
PLASTERS IN TIN VINTAGE PAISLEY,PLASTERS IN TIN WOODLAND ANIMALS,0.01057094092385619,0.4076433121019108,12.854210898796884,1.6346353422028355
LUNCH BAG SUKI DESIGN,"LUNCH BAG APPLE DESIGN, LUNCH BAG  BLACK SKULL.",0.010956339811705115,0.22309417040358745,12.822972838735314,1.264763315746083
"LUNCH BAG APPLE DESIGN, LUNCH BAG  BLACK SKULL.",LUNCH BAG SUKI DESIGN,0.010956339811705115,0.629746835443038,12.822972838735312,2.5682134855729526
72 SWEETHEART FAIRY CAKE CASES,60 TEATIME FAIRY CAKE CASES,0.011617023619446127,0.4395833333333333,12.673257275132276,1.722493561505303
60 TEATIME FAIRY CAKE CASES,72 SWEETHEART FAIRY CAKE CASES,0.011617023619446127,0.33492063492063495,12.673257275132276,1.4638443151430227
CHARLOTTE BAG SUKI DESIGN,RED RETROSPOT CHARLOTTE BAG,0.01629686725761163,0.5112262521588947,12.66767042013916,1.963369012723222
RED RETROSPOT CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN,0.01629686725761163,0.4038199181446112,12.66767042013916,1.6238751272326581
LOVE HOT WATER BOTTLE,HOT WATER BOTTLE KEEP CALM,0.011782194571381379,0.4885844748858447,12.534124035807341,1.8791366475015927
HOT WATER BOTTLE KEEP CALM,LOVE HOT WATER BOTTLE,0.011782194571381379,0.3022598870056497,12.534124035807341,1.3986368604055803
JUMBO BAG VINTAGE DOILY,LUNCH BAG VINTAGE DOILY,0.012167593459230304,0.36408566721581553,12.524409040986473,1.526825017779412
LUNCH BAG VINTAGE DOILY,JUMBO BAG VINTAGE DOILY,0.012167593459230304,0.4185606060606061,12.524409040986471,1.6623923676314432
LUNCH BAG WOODLAND,"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN",0.014039530914496504,0.31637717121588094,12.492083827813143,1.4257478631944862
"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG WOODLAND,0.014039530914496504,0.5543478260869565,12.492083827813142,2.144327183512985
JUMBO BAG PEARS,JUMBO BAG VINTAGE LEAF,0.013048505202884987,0.5129870129870131,12.406635308765804,1.968432527666135
JUMBO BAG VINTAGE LEAF,JUMBO BAG PEARS,0.013048505202884987,0.3155792276964048,12.406635308765802,1.4239247446009342
CHARLOTTE BAG APPLES DESIGN,RED RETROSPOT CHARLOTTE BAG,0.01156196663546771,0.498812351543943,12.360066495351482,1.9147383893040197
RED RETROSPOT CHARLOTTE BAG,CHARLOTTE BAG APPLES DESIGN,0.01156196663546771,0.286493860845839,12.36006649535148,1.369043594919977
"LUNCH BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG WOODLAND,0.010901282827726698,0.5454545454545454,12.291676065869614,2.1023729560094697
LUNCH BAG WOODLAND,"LUNCH BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN",0.010901282827726698,0.24565756823821341,12.291676065869614,1.2991637133907277
"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE",LUNCH BAG PINK POLKADOT,0.014149644882453339,0.6163069544364509,12.24724640418956,2.4750980702527117
LUNCH BAG PINK POLKADOT,"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE",0.014149644882453339,0.2811816192560175,12.247246404189559,1.3592324067586512
PAPER CHAIN KIT VINTAGE CHRISTMAS,PAPER CHAIN KIT 50'S CHRISTMAS,0.024445300886417443,0.6453488372093024,12.17182858798812,2.6701734656024727
PAPER CHAIN KIT 50'S CHRISTMAS,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.024445300886417443,0.46105919003115264,12.171828587988118,1.7852067930770776
"LUNCH BAG PINK POLKADOT, LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",LUNCH BAG  BLACK SKULL.,0.010460826955899356,0.6959706959706959,12.16642516931256,3.1010030321141415
LUNCH BAG  BLACK SKULL.,"LUNCH BAG PINK POLKADOT, LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",0.010460826955899356,0.18286814244465832,12.16642516931256,1.2053984118556818
WOODEN FRAME ANTIQUE WHITE,WOODEN PICTURE FRAME WHITE FINISH,0.02565655453394263,0.5825,12.160859195402299,2.280480057338387
WOODEN PICTURE FRAME WHITE FINISH,WOODEN FRAME ANTIQUE WHITE,0.02565655453394263,0.535632183908046,12.160859195402299,2.0586147008688647
"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG WOODLAND,0.011451852667510873,0.5388601036269429,12.14307203743941,2.0723083784975875
LUNCH BAG WOODLAND,"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",0.011451852667510873,0.25806451612903225,12.14307203743941,1.319182092596272
"LUNCH BAG APPLE DESIGN, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG SUKI DESIGN,0.010020371084072015,0.5947712418300655,12.110796037398519,2.3465490815251857
LUNCH BAG SUKI DESIGN,"LUNCH BAG APPLE DESIGN, LUNCH BAG SPACEBOY DESIGN",0.010020371084072015,0.2040358744394619,12.110796037398519,1.2351719522663704
PACK OF 60 DINOSAUR CAKE CASES,60 TEATIME FAIRY CAKE CASES,0.011782194571381379,0.41960784313725485,12.097360722066604,1.6632101048909944
60 TEATIME FAIRY CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES,0.011782194571381379,0.3396825396825397,12.097360722066604,1.4718994977109001
"LUNCH BAG PINK POLKADOT, LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",LUNCH BAG CARS BLUE,0.010460826955899356,0.6312292358803987,12.093899379003883,2.5701765741957345
LUNCH BAG CARS BLUE,"LUNCH BAG PINK POLKADOT, LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",0.010460826955899356,0.20042194092827004,12.093899379003883,1.2299335088861827
"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",LUNCH BAG PINK POLKADOT,0.015030556626108022,0.6080178173719377,12.082524744996176,2.422757866892234
LUNCH BAG PINK POLKADOT,"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",0.015030556626108022,0.2986870897155361,12.082524744996174,1.3906480258549656
JUMBO BAG STRAWBERRY,"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",0.01271816329901448,0.3581395348837209,12.046089577950044,1.5116513344935194
"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",JUMBO BAG STRAWBERRY,0.01271816329901448,0.42777777777777776,12.046089577950042,1.6855134384476285
"JUMBO BAG RED RETROSPOT, JUMBO BAG STRAWBERRY",JUMBO BAG PINK POLKADOT,0.01271816329901448,0.5675675675675675,11.93140015015015,2.2024961460111214
JUMBO BAG PINK POLKADOT,"JUMBO BAG RED RETROSPOT, JUMBO BAG STRAWBERRY",0.01271816329901448,0.2673611111111111,11.931400150150148,1.3343433202179422
60 TEATIME FAIRY CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,0.014700214722237516,0.42380952380952386,11.879093180482071,1.673618558844768
PACK OF 60 PINK PAISLEY CAKE CASES,60 TEATIME FAIRY CAKE CASES,0.014700214722237516,0.41203703703703703,11.87909318048207,1.6417940600017078
"LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG WOODLAND,0.010185542036007267,0.5270655270655271,11.877284327656538,2.020626800545794
LUNCH BAG WOODLAND,"LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG SPACEBOY DESIGN",0.010185542036007267,0.22952853598014888,11.877284327656538,1.2728245553793909
HAND OVER THE CHOCOLATE   SIGN,GIN + TONIC DIET METAL SIGN,0.013654132026647581,0.42105263157894746,11.875122589081402,1.6660293403672803
GIN + TONIC DIET METAL SIGN,HAND OVER THE CHOCOLATE   SIGN,0.013654132026647581,0.38509316770186336,11.8751225890814,1.573525265316269
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",LUNCH BAG PINK POLKADOT,0.016572152177503716,0.59251968503937,11.77454599493444,2.3306105393961976
LUNCH BAG PINK POLKADOT,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",0.016572152177503716,0.3293216630196937,11.77454599493444,1.4493252555546703
COOK WITH WINE METAL SIGN,PLEASE ONE PERSON METAL SIGN,0.013984473930518087,0.43868739205526774,11.752034073598567,1.715036062324506
PLEASE ONE PERSON METAL SIGN,COOK WITH WINE METAL SIGN,0.013984473930518087,0.37463126843657824,11.752034073598567,1.5480818873949633
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG ALPHABET DESIGN,0.013213676154820239,0.40816326530612246,11.748762896600796,1.6309549349093553
LUNCH BAG ALPHABET DESIGN,LUNCH BAG VINTAGE LEAF DESIGN,0.013213676154820239,0.3803486529318542,11.748762896600796,1.5615660290241835
LUNCH BAG CARS BLUE,"LUNCH BAG PINK POLKADOT, LUNCH BAG WOODLAND",0.01062599790783461,0.20358649789029537,11.738862098988683,1.2338528257541257
"LUNCH BAG PINK POLKADOT, LUNCH BAG WOODLAND",LUNCH BAG CARS BLUE,0.01062599790783461,0.6126984126984127,11.738862098988681,2.447203962658729
"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.010020371084072015,0.5582822085889572,11.736203419677349,2.1561974282271046
JUMBO BAG PINK POLKADOT,"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG RED RETROSPOT",0.010020371084072015,0.21064814814814814,11.736203419677347,1.2441237971623211
"LUNCH BAG PINK POLKADOT, LUNCH BAG WOODLAND",LUNCH BAG SPACEBOY DESIGN,0.010901282827726698,0.6285714285714287,11.673561203622555,2.5473384183399057
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG PINK POLKADOT, LUNCH BAG WOODLAND",0.010901282827726698,0.20245398773006137,11.673561203622555,1.232100762750986
HOT WATER BOTTLE TEA AND SYMPATHY,HOT WATER BOTTLE KEEP CALM,0.012552992347079227,0.4523809523809524,11.605360505784235,1.7549054575833811
HOT WATER BOTTLE KEEP CALM,HOT WATER BOTTLE TEA AND SYMPATHY,0.012552992347079227,0.3220338983050847,11.605360505784233,1.4340706381104444
"LUNCH BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG CARS BLUE,0.012057479491273468,0.6033057851239668,11.558906091990094,2.389260905870909
LUNCH BAG CARS BLUE,"LUNCH BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN",0.012057479491273468,0.23101265822784808,11.558906091990094,1.2744219073325254
RETROSPOT HEART HOT WATER BOTTLE,SCOTTIE DOG HOT WATER BOTTLE,0.011727137587402962,0.4096153846153846,11.55255315336837,1.6337541277045846
SCOTTIE DOG HOT WATER BOTTLE,RETROSPOT HEART HOT WATER BOTTLE,0.011727137587402962,0.3307453416149068,11.55255315336837,1.4514211536086021
"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG SUKI DESIGN,0.011892308539338215,0.5625000000000001,11.453685538116595,2.173460960665718
LUNCH BAG SUKI DESIGN,"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT",0.011892308539338215,0.242152466367713,11.453685538116593,1.291629351171362
"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",LUNCH BAG PINK POLKADOT,0.010736111875791444,0.5685131195335277,11.297487735325452,2.2009427392486356
LUNCH BAG PINK POLKADOT,"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",0.010736111875791444,0.21334792122538293,11.297487735325452,1.2472037905546567
"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN",LUNCH BAG WOODLAND,0.011396795683532456,0.5012106537530266,11.294651493940723,1.9158870936273413
LUNCH BAG WOODLAND,"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN",0.011396795683532456,0.25682382133995035,11.294651493940723,1.3149795347032258
"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",LUNCH BAG WOODLAND,0.012387821395143973,0.5011135857461024,11.292464091695358,1.9155143207147969
LUNCH BAG WOODLAND,"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",0.012387821395143973,0.2791563275434243,11.292464091695358,1.3529693766611266
LUNCH BAG PINK POLKADOT,"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",0.012057479491273468,0.23960612691466082,11.274523531479234,1.2871592457906162
"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG PINK POLKADOT,0.012057479491273468,0.5673575129533678,11.274523531479232,2.195063927092684
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",0.011396795683532456,0.2116564417177914,11.207918224257275,1.2445277749630401
"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",LUNCH BAG SPACEBOY DESIGN,0.011396795683532456,0.6034985422740524,11.207918224257273,2.386256724238999
"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.010185542036007267,0.4719387755102041,11.161229140093539,1.8136462059487606
JUMBO STORAGE BAG SUKI,"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",0.010185542036007267,0.24088541666666669,11.161229140093539,1.2888932497965584
"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG WOODLAND,0.010460826955899356,0.4947916666666667,11.150001292390407,1.8915445527357932
LUNCH BAG WOODLAND,"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT",0.010460826955899356,0.23573200992555832,11.150001292390407,1.2807786416083504
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG SPACEBOY DESIGN,0.019325001376424598,0.5979557069846678,11.104979044951454,2.3533582893888396
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG DOLLY GIRL DESIGN,0.019325001376424598,0.3588957055214724,11.104979044951454,1.5093980164206795
"LUNCH BAG WOODLAND, LUNCH BAG RED RETROSPOT",LUNCH BAG SPACEBOY DESIGN,0.014039530914496504,0.5971896955503513,11.090753006422322,2.348882983422726
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG WOODLAND, LUNCH BAG RED RETROSPOT",0.014039530914496504,0.2607361963190184,11.090753006422322,1.3208960901088644
"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG PINK POLKADOT,0.013764245994604416,0.5580357142857143,11.089280829946858,2.14876619523429
LUNCH BAG PINK POLKADOT,"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",0.013764245994604416,0.2735229759299781,11.089280829946858,1.3425537750849237
"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG WOODLAND,0.012112536475251885,0.49107142857142855,11.066166696207018,1.877717472671935
LUNCH BAG WOODLAND,"LUNCH BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",0.012112536475251885,0.27295285359801486,11.066166696207018,1.3415009961931759
"LUNCH BAG PINK POLKADOT, LUNCH BAG SUKI DESIGN",LUNCH BAG CARS BLUE,0.011231624731597204,0.5730337078651686,10.978914805859764,2.219861372309815
LUNCH BAG CARS BLUE,"LUNCH BAG PINK POLKADOT, LUNCH BAG SUKI DESIGN",0.011231624731597204,0.21518987341772153,10.978914805859764,1.24921899004179
"LUNCH BAG CARS BLUE, LUNCH BAG WOODLAND",LUNCH BAG SPACEBOY DESIGN,0.011451852667510873,0.5892351274787535,10.943024151734765,2.3033962565047927
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG CARS BLUE, LUNCH BAG WOODLAND",0.011451852667510873,0.21267893660531695,10.943024151734763,1.245444749601552
"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",LUNCH BAG SUKI DESIGN,0.01013048505202885,0.5364431486880467,10.923113127377793,2.0512892164144607
LUNCH BAG SUKI DESIGN,"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",0.01013048505202885,0.2062780269058296,10.923113127377793,1.2360946121608747
